village_ID,village_name
50180210,สบลาน
50180211,ปิตุดี
50180212,แม้วกองซาง
50180213,ดอย
50180214,แม่แฮหลวง
50180215,ขุนหาด
50180216,ยางเปียงใต้
50180217,หลังป่าข่า
50180301,หลวง
50180302,ใหม่
50180303,ป่าคา
50180304,สันต้นปิน
50180305,ห้วยหล่อดูก
50180306,ขุนแม่ตื่นน้อย
50180307,ซิแบล
50180308,ห้วยหยาบ
50180309,แม่ระอาใน
50180310,แม่ระอานอก
50180311,ทุ่งต้นงิ้ว
50180312,แม้วแม่เทย
50180313,ปียอทะ
50180314,ห้วยไก่ป่า
50180315,บราโกร
50180316,ห้วยดินหม้อ
50180401,โห้งกู้ขาว
50180402,ห้วยน้ำขาว
50180403,ห้วยปูลิง
50180404,อมแพม
50180405,มูเซอ
50180406,ห้วยไม้หก
50180407,ดง
50180408,สันต้นม่วง
50180409,ห้วยน้ำดั้น
50180501,ทรอโกร
50180502,แม่หลองน้อย
50180503,แม่หลองหลวง
50180504,ขุนตื่น
50180505,ขุนอมแฮด
50180506,อูแจะ
50180507,ห้วยยาว
50180508,ตะกอคะ
50180509,แม่เงา
50180510,โอโลคี
50180511,พะเบี้ยว
50180512,ห้วยผึ้ง
50180601,แม่ฮอง
50180602,แม่โขง
50180603,นาเกียน
50180604,ใบหนา
50180605,ห้วยครั่ง
50180606,อูตูม
50180607,หนองอึ่ง
50180608,แม่ลอก
50180609,ห้วยส้ม
50180610,ผีปาน
50180611,แม่สะเต
50180612,ห่างหลวง
50180613,สงิน
50180614,ห้วยบง
50180615,แม่เกิบ
50180616,ทีลอง
50180617,แม่สอ
50180618,ห้วยลอก
50180619,หนองอึ่งเหนือ
50180620,ก๋องป๋อเหนือ
50180621,ทีเนอะ
50187701,หลิม
50187702,ดง
50187709,ดง
50190101,กู่เสือ
50190102,เวฬุวัน
50190103,ยางเนิ้ง
50190104,เชียงยืน
50190105,ศรีโพธาราม
50190106,ต้นเหียว
50190107,ต้นเหียว
50190201,ป่าแดด
50190202,สารภี
50190203,สารภี
50190204,ช่างเคิ่ง
50190205,ปากกอง
50190206,ปากกอง
50190207,สันกับตองใต้
50190208,สันกับตองเหนือ
50190209,ร่องกอก
50190210,ปากกอง
50190301,หนองป่าแสะ
50190302,พญาชมภู
50190303,สุพรรณ
50190304,ท่าต้นกวาว
50190305,ทุ่งขี้เสือ
50190306,บุปผาราม
50190307,แม่สะลาบ
50190308,ศรีดอนมูล
50190309,ร่มป่าตอง
50190401,ต้นโชคหลวง
50190402,ศรีสองเมือง
50190403,ศรีบุญเรือง
50190404,นันทาราม
50190405,ยวม
50190406,โพธิมงคล
50190407,เชียงขาง
50190408,ต้นยางหลวง
50190501,ป่าเดื่อ
50190502,สันทรายก้อม
50190503,ปากเหมือง
50190504,ท่ามะโอ
50190505,ขัวมุง
50190506,หัวดง
50190507,หัวดง
50190508,ไร่ดง
50190509,เดื่องกเหนือ
50190510,เดื่องกใต้
50190601,หนองสี่แจ่ง
50190602,สันป่าสัก
50190603,หนองแฝก
50190604,หนองแฝกป่าคา
50190605,หนองแฝก
50190606,กู่แดง
50190607,กู่แดง
50190608,สันป่าเดื่อ
50190609,สันป่าสักเหนือ
50190701,หนองผึ้งเหนือ
50190702,เชียงแสนน้อย
50190703,ดอนจืน
50190704,หนองผึ้งใต้
50190705,ป่าแคโยง
50190706,กองทราย
50190707,ป่าเก็ตถี่
50190708,สันคือ
50190801,หัวหลิม
50190802,หนองโป่ง
50190803,แคว
50190804,ร้องเดื่อ
50190805,ในแคว
50190806,ท่ากว้าง
50190807,แควตุ้น
50190901,ตำหนักเหนือ
50190902,ตำหนักใต้
50190903,สันต้นกอก
50190904,ดอนแก้ว
50190905,ดอนแก้ว
50190906,น้ำโจ้
50190907,สันกลาง
50191001,เจดีย์เหลี่ยม
50191002,ป่าเปอะ
50191003,กลาง
50191004,โป่ง
50191005,ป่างิ้ว
50191006,ป่าเส้า
50191007,บวกหัวช้าง
50191008,บวกครกเหนือ
50191009,บวกครกใต้
50191010,สันป่ากว๋าว
50191011,ช้างค้ำ
50191012,หางแคว
50191013,ป่ากล้วย
50191101,สันทรายท่าช้าง
50191102,ป่าสา
50191103,ท่าสองแคว
50191104,ศรีดอนชัย
50191105,ท่ามะขาม
50191106,หนองแบน
50191107,ปิงน้อยหลวง
50191108,ปิงน้อย
50191109,ปากคลอง
50191110,สันทรายมหาวงค์
50191111,ล้องปู่หม่น
50191112,ต้นผึ้ง
50191201,ไชยสถาน
50191202,ล้องดอนชัย
50191203,ศรีคำชมภู
50191204,ป่าบงหลวง
50191205,เทพาราม
50191206,สุพรรณ
50197801,กู่เสือ
50197802,เวฬุวัน
50197803,ยางเนิ้ง
50197804,เชียงยืน
50197805,ศรีโพธาราม
50197806,ต้นเหียว
50197807,ต้นเหียว
50197808,ป่าแดด
50197809,สารภี
50197810,ช่างเคิ่ง
50197811,สันกับตองเหนือ
50197812,ป่าแคโยง
50197813,ป่าเก็ตถี่
50200101,แม่หาด
50200102,กองลม
50200103,ป่าไผ่
50200104,เวียงแหง
50200105,ห้วยหก
50200106,สามหมื่น
50200107,นามน
50200108,แม่แพม
50200109,ปางควาย
50200110,กองลมใหม่
50200111,เลาวู
50200112,แม่แตะ
50200201,เปียงหลวง
50200202,จอง
50200203,ใหม่มะกายอน
50200204,ม่วงเครือ
50200205,ห้วยไคร้
50200206,แปกแซม
50200301,สันดวงดี
50200302,สามปู
50200303,ม่วงป็อก
50200304,มหาธาตุ
50200305,ปางป๋อ
50210101,ปงตำ
50210102,ท่า
50210103,ปางควาย
50210104,มิตรอรัญ
50210105,ป่ารวก
50210106,ห้วยม่วง
50210107,ห้วยบง
50210108,ทุ่งยาว
50210201,แม่ขิ
50210202,แม่ขิหล่ายฝาง
50210203,ศรีดงเย็น
50210204,อินทาราม
50210205,อ่าย
50210206,ร้องธาร
50210207,ทรายขาว
50210208,หนองป่าซาง
50210209,ดงป่าสัก
50210210,หัวฝาย
50210211,กิ่วจำปี
50210212,สันทราย
50210213,ถ้ำตับเตา
50210214,แหนง้ม
50210215,เชียงมั้น
50210216,แพะ
50210217,โด้ง
50210218,เวียงผาพัฒนา
50210301,แม่ทะลบ
50210302,ป่าแดง
50210303,ป่างิ้ว
50210304,ดอยหล่อ
50210305,ดง
50210306,ใหม่พัฒนา
50210307,ห้วยต้นตอง
50210401,เด่น
50210402,ห้วยไผ่
50210403,หนองบัว
50210404,ทา
50210405,ต้นโชค
50210406,ถ้ำง๊อบ
50210407,ปง
50210408,ปาง
50210409,ป่าแดง
50210410,ใหม่หนองบัว
50210411,ถ้ำผาผึ้ง
50217901,ปงตำ
50217902,ท่า
50217903,ปางควาย
50217904,มิตรอรัญ
50217905,ป่ารวก
50217906,ห้วยม่วง
50217907,ห้วยบง
50217908,ทุ่งยาว
50217909,แม่ขิ
50217910,แม่ขิหล่ายฝาง
50217911,ศรีดงเย็น
50217912,อินทาราม
50217913,อ่าย
50217914,ทรายขาว
50217915,ดงป่าสัก
50217916,เชียงมั่น
50217917,ด้ง
50217918,เด่น
50217919,ห้วยไผ่
50217920,หนองบัว
50217921,ดอยหล่อ
50217922,ดง
50217923,ใหม่พัฒนา
50217924,ห้วยต้นตอง
50217925,เด่น
50217926,ห้วยไผ่
50217927,หนองบัว
